Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_ZINC000019594599conf1,-6.1,41.504,40.055
6w4hpdbqt_ZINC000019594599conf1,-6.0,36.641,35.231
6w4hpdbqt_ZINC000019594599conf2,-7.0,0.0,0.0
6w4hpdbqt_ZINC000019594599conf2,-6.9,6.528,3.662
6w4hpdbqt_ZINC000019594599conf2,-6.7,17.639,14.287
6w4hpdbqt_ZINC000019594599conf2,-6.7,6.455,3.075
6w4hpdbqt_ZINC000019594599conf2,-6.6,6.376,4.719
6w4hpdbqt_ZINC000019594599conf2,-6.4,14.525,13.589
6w4hpdbqt_ZINC000019594599conf2,-6.3,16.207,13.691
6w4hpdbqt_ZINC000019594599conf2,-6.2,14.807,13.646
6w4hpdbqt_ZINC000019594599conf2,-6.2,14.359,12.803
6w4hpdbqt_ZINC000019594599conf3,-7.0,0.0,0.0
6w4hpdbqt_ZINC000019594599conf3,-6.9,6.52,3.657
6w4hpdbqt_ZINC000019594599conf3,-6.9,6.659,3.141
6w4hpdbqt_ZINC000019594599conf3,-6.7,6.314,4.676
6w4hpdbqt_ZINC000019594599conf3,-6.6,6.442,3.049
6w4hpdbqt_ZINC000019594599conf3,-6.3,42.359,40.571
6w4hpdbqt_ZINC000019594599conf3,-6.3,16.07,13.632
6w4hpdbqt_ZINC000019594599conf3,-6.2,14.871,13.694
6w4hpdbqt_ZINC000019594599conf3,-6.2,6.452,4.022
6w4hpdbqt_ZINC000019594599conf4,-7.0,0.0,0.0
6w4hpdbqt_ZINC000019594599conf4,-7.0,6.528,3.063
6w4hpdbqt_ZINC000019594599conf4,-6.4,14.511,13.574
6w4hpdbqt_ZINC000019594599conf4,-6.3,6.525,3.49
6w4hpdbqt_ZINC000019594599conf4,-6.3,16.405,13.771
6w4hpdbqt_ZINC000019594599conf4,-6.3,6.275,3.463
6w4hpdbqt_ZINC000019594599conf4,-6.3,42.357,40.575
6w4hpdbqt_ZINC000019594599conf4,-6.2,15.273,14.211
6w4hpdbqt_ZINC000019594599conf4,-6.2,14.701,13.345
6w4hpdbqt_ZINC000019796168conf1,-8.4,0.0,0.0
6w4hpdbqt_ZINC000019796168conf1,-7.8,8.409,2.922
6w4hpdbqt_ZINC000019796168conf1,-7.7,2.079,1.532
6w4hpdbqt_ZINC000019796168conf1,-7.6,9.139,5.125
6w4hpdbqt_ZINC000019796168conf1,-7.6,4.167,2.36
6w4hpdbqt_ZINC000019796168conf1,-7.5,4.098,2.071
6w4hpdbqt_ZINC000019796168conf1,-7.5,8.397,3.219
6w4hpdbqt_ZINC000019796168conf1,-7.5,8.406,2.769
6w4hpdbqt_ZINC000019796168conf1,-7.5,35.582,32.363
6w4hpdbqt_ZINC000019796168conf2,-8.4,0.0,0.0
6w4hpdbqt_ZINC000019796168conf2,-7.9,4.494,2.304
6w4hpdbqt_ZINC000019796168conf2,-7.8,8.458,2.752
6w4hpdbqt_ZINC000019796168conf2,-7.7,4.556,2.251
6w4hpdbqt_ZINC000019796168conf2,-7.7,11.138,7.543
6w4hpdbqt_ZINC000019796168conf2,-7.7,2.492,1.871
6w4hpdbqt_ZINC000019796168conf2,-7.6,9.47,5.347
6w4hpdbqt_ZINC000019796168conf2,-7.6,8.518,2.31
6w4hpdbqt_ZINC000019796168conf2,-7.5,8.378,2.931
6w4hpdbqt_ZINC000019796168conf3,-8.2,0.0,0.0
6w4hpdbqt_ZINC000019796168conf3,-7.9,7.026,3.823
6w4hpdbqt_ZINC000019796168conf3,-7.7,5.403,2.865
6w4hpdbqt_ZINC000019796168conf3,-7.5,35.957,32.933
6w4hpdbqt_ZINC000019796168conf3,-7.5,10.739,3.402
6w4hpdbqt_ZINC000019796168conf3,-7.5,35.67,32.644
6w4hpdbqt_ZINC000019796168conf3,-7.3,36.143,33.162
6w4hpdbqt_ZINC000019796168conf3,-7.3,9.557,5.597
6w4hpdbqt_ZINC000019796168conf3,-7.2,24.324,19.631
6w4hpdbqt_ZINC000019796168conf4,-8.6,0.0,0.0
6w4hpdbqt_ZINC000019796168conf4,-7.9,4.571,2.404
6w4hpdbqt_ZINC000019796168conf4,-7.8,8.52,2.96
6w4hpdbqt_ZINC000019796168conf4,-7.8,14.88,11.539
6w4hpdbqt_ZINC000019796168conf4,-7.7,9.54,5.251
6w4hpdbqt_ZINC000019796168conf4,-7.7,36.487,33.187
6w4hpdbqt_ZINC000019796168conf4,-7.6,10.363,6.736
6w4hpdbqt_ZINC000019796168conf4,-7.6,8.501,2.977
6w4hpdbqt_ZINC000019796168conf4,-7.6,36.006,32.636
6w4hpdbqt_ZINC000019796168conf5,-8.5,0.0,0.0
6w4hpdbqt_ZINC000019796168conf5,-8.1,8.467,2.718
6w4hpdbqt_ZINC000019796168conf5,-8.0,4.316,2.185
6w4hpdbqt_ZINC000019796168conf5,-7.9,9.337,5.292
6w4hpdbqt_ZINC000019796168conf5,-7.7,3.961,2.207
6w4hpdbqt_ZINC000019796168conf5,-7.6,7.125,4.204
6w4hpdbqt_ZINC000019796168conf5,-7.5,8.479,2.239
6w4hpdbqt_ZINC000019796168conf5,-7.5,35.569,32.481
6w4hpdbqt_ZINC000019796168conf5,-7.4,10.957,7.348
6w4hpdbqt_ZINC000019796168conf6,-8.6,0.0,0.0
6w4hpdbqt_ZINC000019796168conf6,-8.4,8.504,2.56
6w4hpdbqt_ZINC000019796168conf6,-8.0,8.328,4.447
6w4hpdbqt_ZINC000019796168conf6,-7.9,4.464,2.264
6w4hpdbqt_ZINC000019796168conf6,-7.9,7.239,4.195
6w4hpdbqt_ZINC000019796168conf6,-7.8,9.683,5.176
6w4hpdbqt_ZINC000019796168conf6,-7.6,35.934,32.5
6w4hpdbqt_ZINC000019796168conf6,-7.5,8.664,2.585
6w4hpdbqt_ZINC000019796168conf6,-7.4,8.771,2.413
6w4hpdbqt_ZINC000019796168conf7,-8.6,0.0,0.0
6w4hpdbqt_ZINC000019796168conf7,-8.0,4.56,2.34
6w4hpdbqt_ZINC000019796168conf7,-7.9,9.713,5.198
6w4hpdbqt_ZINC000019796168conf7,-7.8,3.575,1.975
6w4hpdbqt_ZINC000019796168conf7,-7.8,3.018,2.181
6w4hpdbqt_ZINC000019796168conf7,-7.6,8.581,2.275
6w4hpdbqt_ZINC000019796168conf7,-7.6,36.003,32.632
6w4hpdbqt_ZINC000019796168conf7,-7.5,11.764,7.981
6w4hpdbqt_ZINC000019796168conf7,-7.5,36.439,33.124
6w4hpdbqt_ZINC000019796168conf8,-8.6,0.0,0.0
6w4hpdbqt_ZINC000019796168conf8,-8.1,3.96,1.85
6w4hpdbqt_ZINC000019796168conf8,-7.9,4.52,2.345
6w4hpdbqt_ZINC000019796168conf8,-7.8,8.565,2.945
6w4hpdbqt_ZINC000019796168conf8,-7.8,7.143,4.207
6w4hpdbqt_ZINC000019796168conf8,-7.7,9.553,5.185
6w4hpdbqt_ZINC000019796168conf8,-7.7,2.777,1.805
6w4hpdbqt_ZINC000019796168conf8,-7.6,36.006,32.617
6w4hpdbqt_ZINC000019796168conf8,-7.6,36.53,33.203
6w4hpdbqt_ZINC000019796168conf9,-8.4,0.0,0.0
6w4hpdbqt_ZINC000019796168conf9,-7.9,9.363,5.209
6w4hpdbqt_ZINC000019796168conf9,-7.8,6.961,3.695
6w4hpdbqt_ZINC000019796168conf9,-7.8,4.411,2.227
6w4hpdbqt_ZINC000019796168conf9,-7.7,35.975,32.997
6w4hpdbqt_ZINC000019796168conf9,-7.7,11.214,7.588
6w4hpdbqt_ZINC000019796168conf9,-7.6,8.384,2.858
6w4hpdbqt_ZINC000019796168conf9,-7.4,8.602,2.754
6w4hpdbqt_ZINC000019796168conf9,-7.3,3.752,1.973
6w4hpdbqt_ZINC000026011099conf1,-7.9,0.0,0.0
6w4hpdbqt_ZINC000026011099conf1,-7.7,7.528,2.937
6w4hpdbqt_ZINC000026011099conf1,-7.7,7.827,2.97
6w4hpdbqt_ZINC000026011099conf1,-7.6,8.26,2.737
6w4hpdbqt_ZINC000026011099conf1,-7.6,5.853,2.125
6w4hpdbqt_ZINC000026011099conf1,-7.4,7.119,2.48
6w4hpdbqt_ZINC000026011099conf1,-7.3,7.916,3.251
6w4hpdbqt_ZINC000026011099conf1,-7.3,7.359,2.333
6w4hpdbqt_ZINC000026011099conf1,-7.0,15.491,13.632
6w4hpdbqt_ZINC000026011099conf2,-7.8,0.0,0.0
6w4hpdbqt_ZINC000026011099conf2,-7.8,7.918,2.955
6w4hpdbqt_ZINC000026011099conf2,-7.6,2.526,1.907
6w4hpdbqt_ZINC000026011099conf2,-7.6,7.631,2.674
6w4hpdbqt_ZINC000026011099conf2,-7.5,4.475,1.949
6w4hpdbqt_ZINC000026011099conf2,-7.4,7.029,3.698
6w4hpdbqt_ZINC000026011099conf2,-7.3,17.57,14.85
6w4hpdbqt_ZINC000026011099conf2,-7.3,28.652,25.529
6w4hpdbqt_ZINC000026011099conf2,-7.3,18.557,15.095
6w4hpdbqt_ZINC000026011099conf3,-7.8,0.0,0.0
6w4hpdbqt_ZINC000026011099conf3,-7.8,7.066,3.598
6w4hpdbqt_ZINC000026011099conf3,-7.7,2.669,2.1
6w4hpdbqt_ZINC000026011099conf3,-7.7,7.402,3.831
6w4hpdbqt_ZINC000026011099conf3,-7.6,7.311,2.622
6w4hpdbqt_ZINC000026011099conf3,-7.6,4.499,1.863
6w4hpdbqt_ZINC000026011099conf3,-7.3,8.204,3.105
6w4hpdbqt_ZINC000026011099conf3,-7.3,7.604,3.959
6w4hpdbqt_ZINC000026011099conf3,-7.1,7.326,2.686
6w4hpdbqt_ZINC000026985532conf1,-9.5,0.0,0.0
6w4hpdbqt_ZINC000026985532conf1,-9.4,4.79,2.788
6w4hpdbqt_ZINC000026985532conf1,-9.2,4.82,2.345
6w4hpdbqt_ZINC000026985532conf1,-9.1,3.896,2.265
6w4hpdbqt_ZINC000026985532conf1,-9.1,9.451,5.231
6w4hpdbqt_ZINC000026985532conf1,-8.9,9.912,5.09
6w4hpdbqt_ZINC000026985532conf1,-8.8,10.171,5.363
6w4hpdbqt_ZINC000026985532conf1,-8.8,2.211,1.759
6w4hpdbqt_ZINC000026985532conf1,-8.7,5.456,2.903
6w4hpdbqt_ZINC000026985532conf2,-9.5,0.0,0.0
6w4hpdbqt_ZINC000026985532conf2,-8.9,10.096,5.105
6w4hpdbqt_ZINC000026985532conf2,-8.9,9.37,5.078
6w4hpdbqt_ZINC000026985532conf2,-8.7,9.996,5.061
6w4hpdbqt_ZINC000026985532conf2,-8.6,17.586,14.394
6w4hpdbqt_ZINC000026985532conf2,-8.5,10.434,3.581
6w4hpdbqt_ZINC000026985532conf2,-8.3,9.765,5.137
6w4hpdbqt_ZINC000026985532conf2,-8.3,7.605,2.349
6w4hpdbqt_ZINC000026985532conf2,-8.3,5.306,2.826
6w4hpdbqt_ZINC000026985532conf3,-9.5,0.0,0.0
6w4hpdbqt_ZINC000026985532conf3,-9.2,9.161,3.94
6w4hpdbqt_ZINC000026985532conf3,-9.1,15.924,10.403
6w4hpdbqt_ZINC000026985532conf3,-9.0,12.996,5.358
6w4hpdbqt_ZINC000026985532conf3,-8.9,10.721,5.436
6w4hpdbqt_ZINC000026985532conf3,-8.9,14.85,10.734
6w4hpdbqt_ZINC000026985532conf3,-8.9,13.218,5.455
6w4hpdbqt_ZINC000026985532conf3,-8.9,10.27,5.433
6w4hpdbqt_ZINC000026985532conf3,-8.8,13.363,5.524
6w4hpdbqt_ZINC000026985532conf4,-9.4,0.0,0.0
6w4hpdbqt_ZINC000026985532conf4,-8.9,10.151,5.469
6w4hpdbqt_ZINC000026985532conf4,-8.9,2.494,1.788
6w4hpdbqt_ZINC000026985532conf4,-8.6,7.078,2.839
6w4hpdbqt_ZINC000026985532conf4,-8.6,6.488,2.153
6w4hpdbqt_ZINC000026985532conf4,-8.4,8.724,3.696
6w4hpdbqt_ZINC000026985532conf4,-8.3,9.502,5.138
6w4hpdbqt_ZINC000026985532conf4,-8.3,2.138,1.666
6w4hpdbqt_ZINC000026985532conf4,-8.1,8.245,2.763
6w4hpdbqt_ZINC000026985532conf5,-9.4,0.0,0.0
6w4hpdbqt_ZINC000026985532conf5,-9.2,2.391,1.819
6w4hpdbqt_ZINC000026985532conf5,-8.8,9.427,5.186
6w4hpdbqt_ZINC000026985532conf5,-8.7,4.033,1.55
6w4hpdbqt_ZINC000026985532conf5,-8.7,9.974,5.189
6w4hpdbqt_ZINC000026985532conf5,-8.5,9.939,5.217
6w4hpdbqt_ZINC000026985532conf5,-8.5,9.853,4.416
6w4hpdbqt_ZINC000026985532conf5,-8.3,4.93,2.541
6w4hpdbqt_ZINC000026985532conf5,-8.3,9.509,5.353
6w4hpdbqt_ZINC000026985532conf6,-9.5,0.0,0.0
6w4hpdbqt_ZINC000026985532conf6,-8.7,6.869,2.833
6w4hpdbqt_ZINC000026985532conf6,-8.4,8.809,4.262
6w4hpdbqt_ZINC000026985532conf6,-8.3,5.035,2.516
6w4hpdbqt_ZINC000026985532conf6,-8.2,10.013,5.341
6w4hpdbqt_ZINC000026985532conf6,-7.9,8.411,3.498
6w4hpdbqt_ZINC000026985532conf6,-7.9,8.853,3.93
6w4hpdbqt_ZINC000026985532conf6,-7.8,8.241,3.624
6w4hpdbqt_ZINC000026985532conf6,-7.7,8.104,2.817
6w4hpdbqt_ZINC000026985532conf7,-9.4,0.0,0.0
6w4hpdbqt_ZINC000026985532conf7,-9.0,4.892,2.274
6w4hpdbqt_ZINC000026985532conf7,-8.9,9.468,5.163
6w4hpdbqt_ZINC000026985532conf7,-8.8,9.996,5.201
6w4hpdbqt_ZINC000026985532conf7,-8.7,9.935,4.568
6w4hpdbqt_ZINC000026985532conf7,-8.7,5.073,2.73
6w4hpdbqt_ZINC000026985532conf7,-8.4,9.475,5.333
6w4hpdbqt_ZINC000026985532conf7,-8.3,10.455,4.498
6w4hpdbqt_ZINC000026985532conf7,-8.2,9.842,6.683
6w4hpdbqt_ZINC000026985532conf8,-10.4,0.0,0.0
6w4hpdbqt_ZINC000026985532conf8,-10.3,10.184,5.593
6w4hpdbqt_ZINC000026985532conf8,-10.1,10.668,4.386
6w4hpdbqt_ZINC000026985532conf8,-10.1,3.422,1.609
6w4hpdbqt_ZINC000026985532conf8,-10.0,20.867,15.509
6w4hpdbqt_ZINC000026985532conf8,-9.6,10.146,5.484
6w4hpdbqt_ZINC000026985532conf8,-9.6,11.541,5.98
6w4hpdbqt_ZINC000026985532conf8,-9.5,10.55,6.267
6w4hpdbqt_ZINC000026985532conf8,-9.4,15.407,7.393
6w4hpdbqt_ZINC000026985532conf9,-9.5,0.0,0.0
6w4hpdbqt_ZINC000026985532conf9,-9.3,4.756,2.86
6w4hpdbqt_ZINC000026985532conf9,-9.2,9.413,5.229
6w4hpdbqt_ZINC000026985532conf9,-9.1,5.0,2.332
6w4hpdbqt_ZINC000026985532conf9,-9.0,6.038,2.179
6w4hpdbqt_ZINC000026985532conf9,-9.0,10.011,5.175
6w4hpdbqt_ZINC000026985532conf9,-8.8,7.578,2.529
6w4hpdbqt_ZINC000026985532conf9,-8.7,9.346,5.102
6w4hpdbqt_ZINC000026985532conf9,-8.4,6.74,3.203
6w4hpdbqt_ZINC000033943508conf1,-8.7,0.0,0.0
6w4hpdbqt_ZINC000033943508conf1,-8.7,2.601,1.171
6w4hpdbqt_ZINC000033943508conf1,-8.6,1.991,1.371
6w4hpdbqt_ZINC000033943508conf1,-8.4,4.561,1.319
6w4hpdbqt_ZINC000033943508conf1,-8.4,4.125,1.177
6w4hpdbqt_ZINC000033943508conf1,-7.8,3.042,1.639
6w4hpdbqt_ZINC000033943508conf1,-7.5,6.065,2.912
6w4hpdbqt_ZINC000033943508conf1,-7.1,6.804,3.442
6w4hpdbqt_ZINC000033943508conf1,-7.1,11.113,7.332
6w4hpdbqt_ZINC000033943508conf2,-8.3,0.0,0.0
6w4hpdbqt_ZINC000033943508conf2,-7.5,14.771,11.503
6w4hpdbqt_ZINC000033943508conf2,-7.1,9.825,7.324
6w4hpdbqt_ZINC000033943508conf2,-7.0,6.745,3.91
6w4hpdbqt_ZINC000033943508conf2,-7.0,7.052,4.254
6w4hpdbqt_ZINC000033943508conf2,-7.0,4.888,2.869
6w4hpdbqt_ZINC000033943508conf2,-6.9,9.872,7.583
6w4hpdbqt_ZINC000033943508conf2,-6.8,12.371,9.739
6w4hpdbqt_ZINC000033943508conf2,-6.8,15.015,12.521
6w4hpdbqt_ZINC000033943508conf3,-8.5,0.0,0.0
6w4hpdbqt_ZINC000033943508conf3,-8.4,4.557,1.269
6w4hpdbqt_ZINC000033943508conf3,-8.4,2.774,1.294
6w4hpdbqt_ZINC000033943508conf3,-8.3,2.255,0.811
6w4hpdbqt_ZINC000033943508conf3,-7.9,4.033,1.338
6w4hpdbqt_ZINC000033943508conf3,-7.5,5.993,2.76
6w4hpdbqt_ZINC000033943508conf3,-7.2,2.547,1.356
6w4hpdbqt_ZINC000033943508conf3,-7.1,6.805,3.455
6w4hpdbqt_ZINC000033943508conf3,-7.1,11.073,7.262
6w4hpdbqt_ZINC000033943508conf4,-9.0,0.0,0.0
6w4hpdbqt_ZINC000033943508conf4,-8.8,4.85,1.824
6w4hpdbqt_ZINC000033943508conf4,-8.5,4.409,1.658
6w4hpdbqt_ZINC000033943508conf4,-8.3,2.205,0.825
6w4hpdbqt_ZINC000033943508conf4,-7.9,6.777,3.808
6w4hpdbqt_ZINC000033943508conf4,-7.7,3.519,2.2
6w4hpdbqt_ZINC000033943508conf4,-7.7,3.986,2.554
6w4hpdbqt_ZINC000033943508conf4,-7.3,12.475,7.604
6w4hpdbqt_ZINC000033943508conf4,-7.3,5.162,3.224
6w4hpdbqt_ZINC000033943508conf5,-9.0,0.0,0.0
6w4hpdbqt_ZINC000033943508conf5,-7.7,13.73,11.492
6w4hpdbqt_ZINC000033943508conf5,-7.6,13.896,11.922
6w4hpdbqt_ZINC000033943508conf5,-7.5,3.894,1.453
6w4hpdbqt_ZINC000033943508conf5,-7.4,2.433,1.989
6w4hpdbqt_ZINC000033943508conf5,-7.4,4.204,1.641
6w4hpdbqt_ZINC000033943508conf5,-7.3,6.799,3.177
6w4hpdbqt_ZINC000033943508conf5,-7.2,5.007,3.308
6w4hpdbqt_ZINC000033943508conf5,-7.2,6.754,2.935
6w4hpdbqt_ZINC000033943508conf6,-8.9,0.0,0.0
6w4hpdbqt_ZINC000033943508conf6,-8.7,4.827,1.844
6w4hpdbqt_ZINC000033943508conf6,-8.6,2.298,0.99
6w4hpdbqt_ZINC000033943508conf6,-8.5,2.787,1.289
6w4hpdbqt_ZINC000033943508conf6,-7.9,4.514,1.902
6w4hpdbqt_ZINC000033943508conf6,-7.8,4.97,2.894
6w4hpdbqt_ZINC000033943508conf6,-7.6,14.436,12.093
6w4hpdbqt_ZINC000033943508conf6,-7.4,14.752,11.934
6w4hpdbqt_ZINC000033943508conf6,-7.3,2.942,2.005
6w4hpdbqt_ZINC000035999642conf1,-6.6,0.0,0.0
6w4hpdbqt_ZINC000035999642conf1,-6.5,4.311,2.89
6w4hpdbqt_ZINC000035999642conf1,-6.5,15.936,13.873
6w4hpdbqt_ZINC000035999642conf1,-6.4,37.154,35.361
6w4hpdbqt_ZINC000035999642conf1,-6.3,29.895,27.441
6w4hpdbqt_ZINC000035999642conf1,-6.3,6.098,2.727
6w4hpdbqt_ZINC000035999642conf1,-6.2,15.736,13.807
6w4hpdbqt_ZINC000035999642conf1,-6.2,5.376,2.084
6w4hpdbqt_ZINC000035999642conf1,-6.2,5.458,3.148
6w4hpdbqt_ZINC000035999642conf10,-7.3,0.0,0.0
6w4hpdbqt_ZINC000035999642conf10,-6.7,2.255,1.852
6w4hpdbqt_ZINC000035999642conf10,-6.7,4.861,1.956
6w4hpdbqt_ZINC000035999642conf10,-6.7,2.164,1.62
6w4hpdbqt_ZINC000035999642conf10,-6.6,2.048,1.62
6w4hpdbqt_ZINC000035999642conf10,-6.3,14.272,12.551
6w4hpdbqt_ZINC000035999642conf10,-6.3,30.366,29.264
6w4hpdbqt_ZINC000035999642conf10,-6.2,3.36,2.459
6w4hpdbqt_ZINC000035999642conf10,-6.0,14.074,12.713
6w4hpdbqt_ZINC000035999642conf11,-7.1,0.0,0.0
6w4hpdbqt_ZINC000035999642conf11,-6.9,2.013,1.56
6w4hpdbqt_ZINC000035999642conf11,-6.9,2.669,1.603
6w4hpdbqt_ZINC000035999642conf11,-6.9,4.231,2.165
6w4hpdbqt_ZINC000035999642conf11,-6.5,12.58,11.333
6w4hpdbqt_ZINC000035999642conf11,-6.4,12.495,11.287
6w4hpdbqt_ZINC000035999642conf11,-6.4,12.857,11.403
6w4hpdbqt_ZINC000035999642conf11,-6.2,12.851,11.337
6w4hpdbqt_ZINC000035999642conf11,-6.1,37.122,35.2
6w4hpdbqt_ZINC000035999642conf2,-7.0,0.0,0.0
6w4hpdbqt_ZINC000035999642conf2,-6.4,2.909,2.123
6w4hpdbqt_ZINC000035999642conf2,-6.0,37.059,35.48
6w4hpdbqt_ZINC000035999642conf2,-6.0,13.819,12.647
6w4hpdbqt_ZINC000035999642conf2,-6.0,30.219,29.038
6w4hpdbqt_ZINC000035999642conf2,-5.9,14.165,12.881
6w4hpdbqt_ZINC000035999642conf2,-5.9,14.269,12.621
6w4hpdbqt_ZINC000035999642conf2,-5.9,41.272,39.562
6w4hpdbqt_ZINC000035999642conf2,-5.9,13.645,12.534
6w4hpdbqt_ZINC000035999642conf3,-7.0,0.0,0.0
6w4hpdbqt_ZINC000035999642conf3,-6.7,2.184,1.741
6w4hpdbqt_ZINC000035999642conf3,-6.3,14.281,12.396
6w4hpdbqt_ZINC000035999642conf3,-6.0,14.017,12.558
6w4hpdbqt_ZINC000035999642conf3,-6.0,37.032,35.542
6w4hpdbqt_ZINC000035999642conf3,-5.9,37.119,35.875
6w4hpdbqt_ZINC000035999642conf3,-5.9,36.914,35.838
6w4hpdbqt_ZINC000035999642conf3,-5.9,34.355,32.634
6w4hpdbqt_ZINC000035999642conf3,-5.8,41.707,39.733
6w4hpdbqt_ZINC000035999642conf4,-7.2,0.0,0.0
6w4hpdbqt_ZINC000035999642conf4,-6.8,2.665,1.537
6w4hpdbqt_ZINC000035999642conf4,-6.8,4.175,2.144
6w4hpdbqt_ZINC000035999642conf4,-6.7,2.092,1.653
6w4hpdbqt_ZINC000035999642conf4,-6.3,12.505,11.256
6w4hpdbqt_ZINC000035999642conf4,-6.3,12.631,11.334
6w4hpdbqt_ZINC000035999642conf4,-6.1,12.931,11.859
6w4hpdbqt_ZINC000035999642conf4,-6.1,13.031,11.651
6w4hpdbqt_ZINC000035999642conf4,-6.0,37.072,35.183
6w4hpdbqt_ZINC000035999642conf5,-7.0,0.0,0.0
6w4hpdbqt_ZINC000035999642conf5,-6.8,2.435,1.697
6w4hpdbqt_ZINC000035999642conf5,-6.3,36.717,35.218
6w4hpdbqt_ZINC000035999642conf5,-5.9,13.637,12.775
6w4hpdbqt_ZINC000035999642conf5,-5.9,14.082,13.016
6w4hpdbqt_ZINC000035999642conf5,-5.9,36.782,35.115
6w4hpdbqt_ZINC000035999642conf5,-5.9,40.938,39.095
6w4hpdbqt_ZINC000035999642conf5,-5.8,34.004,32.675
6w4hpdbqt_ZINC000035999642conf5,-5.8,13.826,12.942
6w4hpdbqt_ZINC000035999642conf6,-6.3,0.0,0.0
6w4hpdbqt_ZINC000035999642conf6,-6.3,2.992,1.9
6w4hpdbqt_ZINC000035999642conf6,-6.1,38.225,36.648
6w4hpdbqt_ZINC000035999642conf6,-6.1,3.896,2.598
6w4hpdbqt_ZINC000035999642conf6,-6.1,3.341,2.252
6w4hpdbqt_ZINC000035999642conf6,-6.0,32.526,30.95
6w4hpdbqt_ZINC000035999642conf6,-5.8,38.149,36.99
6w4hpdbqt_ZINC000035999642conf6,-5.7,32.729,30.853
6w4hpdbqt_ZINC000035999642conf6,-5.7,38.488,36.837
6w4hpdbqt_ZINC000035999642conf7,-7.2,0.0,0.0
6w4hpdbqt_ZINC000035999642conf7,-6.5,3.418,2.243
6w4hpdbqt_ZINC000035999642conf7,-6.2,36.996,35.067
6w4hpdbqt_ZINC000035999642conf7,-6.0,12.478,11.2
6w4hpdbqt_ZINC000035999642conf7,-6.0,12.777,11.703
6w4hpdbqt_ZINC000035999642conf7,-5.8,12.564,11.352
6w4hpdbqt_ZINC000035999642conf7,-5.8,41.284,39.812
6w4hpdbqt_ZINC000035999642conf7,-5.8,14.396,13.052
6w4hpdbqt_ZINC000035999642conf7,-5.7,37.101,35.208
6w4hpdbqt_ZINC000035999642conf8,-6.2,0.0,0.0
6w4hpdbqt_ZINC000035999642conf8,-5.9,38.163,36.421
6w4hpdbqt_ZINC000035999642conf8,-5.7,25.692,24.066
6w4hpdbqt_ZINC000035999642conf8,-5.7,38.511,36.704
6w4hpdbqt_ZINC000035999642conf8,-5.7,37.436,35.863
6w4hpdbqt_ZINC000035999642conf8,-5.6,32.771,31.104
6w4hpdbqt_ZINC000035999642conf8,-5.5,32.575,30.926
6w4hpdbqt_ZINC000035999642conf8,-5.5,32.608,31.569
6w4hpdbqt_ZINC000035999642conf8,-5.5,2.95,2.367
6w4hpdbqt_ZINC000035999642conf9,-6.7,0.0,0.0
6w4hpdbqt_ZINC000035999642conf9,-6.6,5.015,2.102
6w4hpdbqt_ZINC000035999642conf9,-6.1,13.854,12.564
6w4hpdbqt_ZINC000035999642conf9,-6.0,13.743,12.697
6w4hpdbqt_ZINC000035999642conf9,-6.0,13.605,12.689
6w4hpdbqt_ZINC000035999642conf9,-6.0,13.538,12.693
6w4hpdbqt_ZINC000035999642conf9,-5.9,37.478,36.277
6w4hpdbqt_ZINC000035999642conf9,-5.8,41.119,39.48
6w4hpdbqt_ZINC000035999642conf9,-5.7,33.949,32.353
6w4hpdbqt_ZINC000036766734conf1,-7.9,0.0,0.0
6w4hpdbqt_ZINC000036766734conf1,-7.2,4.223,2.254
6w4hpdbqt_ZINC000036766734conf1,-7.1,6.545,4.11
6w4hpdbqt_ZINC000036766734conf1,-7.0,38.352,36.216
6w4hpdbqt_ZINC000036766734conf1,-7.0,6.893,3.415
6w4hpdbqt_ZINC000036766734conf1,-6.9,7.122,3.957
6w4hpdbqt_ZINC000036766734conf1,-6.9,14.035,9.385
6w4hpdbqt_ZINC000036766734conf1,-6.6,38.476,36.25
6w4hpdbqt_ZINC000036766734conf1,-6.6,18.975,15.268
6w4hpdbqt_ZINC000036766734conf2,-7.8,0.0,0.0
6w4hpdbqt_ZINC000036766734conf2,-7.8,3.165,1.336
6w4hpdbqt_ZINC000036766734conf2,-7.5,2.209,0.873
6w4hpdbqt_ZINC000036766734conf2,-7.2,3.407,1.341
6w4hpdbqt_ZINC000036766734conf2,-6.9,7.035,3.901
6w4hpdbqt_ZINC000036766734conf2,-6.8,6.759,4.254
6w4hpdbqt_ZINC000036766734conf2,-6.6,38.042,35.989
6w4hpdbqt_ZINC000036766734conf2,-6.5,3.891,3.111
6w4hpdbqt_ZINC000036766734conf2,-6.4,4.347,2.426
6w4hpdbqt_ZINC000036766734conf3,-8.0,0.0,0.0
6w4hpdbqt_ZINC000036766734conf3,-7.3,14.68,12.349
6w4hpdbqt_ZINC000036766734conf3,-7.1,4.405,2.436
6w4hpdbqt_ZINC000036766734conf3,-7.0,6.645,3.532
6w4hpdbqt_ZINC000036766734conf3,-6.9,6.574,4.136
6w4hpdbqt_ZINC000036766734conf3,-6.9,7.098,3.983
6w4hpdbqt_ZINC000036766734conf3,-6.9,15.169,12.492
6w4hpdbqt_ZINC000036766734conf3,-6.7,6.486,3.618
6w4hpdbqt_ZINC000036766734conf3,-6.7,22.144,18.297
6w4hpdbqt_ZINC000036766734conf4,-7.8,0.0,0.0
