Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_Chlorphenesin_carbamateconf6,-5.8,35.887,35.154
6w4hpdbqt_Chlorphenesin_carbamateconf6,-5.8,36.466,35.487
6w4hpdbqt_Chlorphenesin_carbamateconf6,-5.8,4.846,3.93
6w4hpdbqt_Chlorphenesin_carbamateconf7,-7.5,0.0,0.0
6w4hpdbqt_Chlorphenesin_carbamateconf7,-7.1,2.184,1.811
6w4hpdbqt_Chlorphenesin_carbamateconf7,-6.4,5.441,4.527
6w4hpdbqt_Chlorphenesin_carbamateconf7,-5.9,36.207,35.464
6w4hpdbqt_Chlorphenesin_carbamateconf7,-5.8,6.293,5.05
6w4hpdbqt_Chlorphenesin_carbamateconf7,-5.8,35.58,34.903
6w4hpdbqt_Chlorphenesin_carbamateconf7,-5.7,21.24,18.78
6w4hpdbqt_Chlorphenesin_carbamateconf7,-5.7,33.916,31.361
6w4hpdbqt_Chlorphenesin_carbamateconf7,-5.5,30.827,28.804
6w4hpdbqt_Chlorphenesin_carbamateconf8,-7.4,0.0,0.0
6w4hpdbqt_Chlorphenesin_carbamateconf8,-6.9,2.273,1.857
6w4hpdbqt_Chlorphenesin_carbamateconf8,-6.5,1.597,0.98
6w4hpdbqt_Chlorphenesin_carbamateconf8,-6.5,1.915,1.604
6w4hpdbqt_Chlorphenesin_carbamateconf8,-6.3,2.905,2.491
6w4hpdbqt_Chlorphenesin_carbamateconf8,-6.0,2.925,2.052
6w4hpdbqt_Chlorphenesin_carbamateconf8,-5.9,6.263,4.733
6w4hpdbqt_Chlorphenesin_carbamateconf8,-5.9,16.104,14.421
6w4hpdbqt_Chlorphenesin_carbamateconf8,-5.8,3.275,2.621
6w4hpdbqt_Chlorphenesin_carbamateconf9,-7.4,0.0,0.0
6w4hpdbqt_Chlorphenesin_carbamateconf9,-7.3,2.091,1.579
6w4hpdbqt_Chlorphenesin_carbamateconf9,-7.3,1.619,0.998
6w4hpdbqt_Chlorphenesin_carbamateconf9,-7.2,3.747,3.125
6w4hpdbqt_Chlorphenesin_carbamateconf9,-7.1,4.992,3.944
6w4hpdbqt_Chlorphenesin_carbamateconf9,-7.0,1.492,1.367
6w4hpdbqt_Chlorphenesin_carbamateconf9,-6.5,3.2,2.622
6w4hpdbqt_Chlorphenesin_carbamateconf9,-6.2,35.679,34.791
6w4hpdbqt_Chlorphenesin_carbamateconf9,-6.1,12.718,11.535
6w4hpdbqt_Chlorpropamideconf1,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf1,-6.5,15.448,13.629
6w4hpdbqt_Chlorpropamideconf1,-6.5,15.587,13.81
6w4hpdbqt_Chlorpropamideconf1,-6.4,12.346,11.621
6w4hpdbqt_Chlorpropamideconf1,-6.3,14.38,12.839
6w4hpdbqt_Chlorpropamideconf1,-6.1,16.839,15.182
6w4hpdbqt_Chlorpropamideconf1,-6.1,16.597,14.331
6w4hpdbqt_Chlorpropamideconf1,-6.0,15.557,14.902
6w4hpdbqt_Chlorpropamideconf1,-5.9,37.648,36.858
6w4hpdbqt_Chlorpropamideconf10,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf10,-6.5,15.827,14.041
6w4hpdbqt_Chlorpropamideconf10,-6.5,12.645,11.892
6w4hpdbqt_Chlorpropamideconf10,-6.4,6.467,3.274
6w4hpdbqt_Chlorpropamideconf10,-6.3,16.932,15.195
6w4hpdbqt_Chlorpropamideconf10,-6.2,16.755,15.97
6w4hpdbqt_Chlorpropamideconf10,-6.2,14.942,13.23
6w4hpdbqt_Chlorpropamideconf10,-6.1,16.808,14.616
6w4hpdbqt_Chlorpropamideconf10,-5.8,15.482,13.447
6w4hpdbqt_Chlorpropamideconf11,-6.4,0.0,0.0
6w4hpdbqt_Chlorpropamideconf11,-6.4,1.76,1.296
6w4hpdbqt_Chlorpropamideconf11,-6.4,6.79,4.085
6w4hpdbqt_Chlorpropamideconf11,-6.3,6.693,3.632
6w4hpdbqt_Chlorpropamideconf11,-6.0,12.272,10.422
6w4hpdbqt_Chlorpropamideconf11,-6.0,3.417,2.542
6w4hpdbqt_Chlorpropamideconf11,-6.0,9.866,7.32
6w4hpdbqt_Chlorpropamideconf11,-6.0,16.327,15.361
6w4hpdbqt_Chlorpropamideconf11,-5.9,9.325,6.376
6w4hpdbqt_Chlorpropamideconf12,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf12,-6.5,15.821,14.016
6w4hpdbqt_Chlorpropamideconf12,-6.4,14.779,13.128
6w4hpdbqt_Chlorpropamideconf12,-6.4,12.675,11.931
6w4hpdbqt_Chlorpropamideconf12,-6.3,3.073,2.747
6w4hpdbqt_Chlorpropamideconf12,-6.1,15.123,13.872
6w4hpdbqt_Chlorpropamideconf12,-6.0,3.559,2.721
6w4hpdbqt_Chlorpropamideconf12,-5.9,15.975,15.123
6w4hpdbqt_Chlorpropamideconf12,-5.9,16.023,15.429
6w4hpdbqt_Chlorpropamideconf13,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf13,-6.5,15.654,13.822
6w4hpdbqt_Chlorpropamideconf13,-6.4,12.468,11.799
6w4hpdbqt_Chlorpropamideconf13,-6.4,15.789,13.946
6w4hpdbqt_Chlorpropamideconf13,-6.3,14.605,13.034
6w4hpdbqt_Chlorpropamideconf13,-6.2,15.219,13.415
6w4hpdbqt_Chlorpropamideconf13,-6.1,14.714,13.541
6w4hpdbqt_Chlorpropamideconf13,-5.9,15.579,13.658
6w4hpdbqt_Chlorpropamideconf13,-5.9,13.387,12.203
6w4hpdbqt_Chlorpropamideconf14,-6.5,0.0,0.0
6w4hpdbqt_Chlorpropamideconf14,-6.4,6.758,4.056
6w4hpdbqt_Chlorpropamideconf14,-6.4,6.518,3.675
6w4hpdbqt_Chlorpropamideconf14,-6.4,2.2,1.726
6w4hpdbqt_Chlorpropamideconf14,-6.3,2.556,1.702
6w4hpdbqt_Chlorpropamideconf14,-6.2,9.967,7.4
6w4hpdbqt_Chlorpropamideconf14,-6.2,6.997,3.688
6w4hpdbqt_Chlorpropamideconf14,-6.1,15.976,14.302
6w4hpdbqt_Chlorpropamideconf14,-6.1,6.97,3.428
6w4hpdbqt_Chlorpropamideconf2,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf2,-6.5,15.865,14.117
6w4hpdbqt_Chlorpropamideconf2,-6.4,15.706,13.902
6w4hpdbqt_Chlorpropamideconf2,-6.4,12.473,11.758
6w4hpdbqt_Chlorpropamideconf2,-6.1,3.503,2.684
6w4hpdbqt_Chlorpropamideconf2,-5.8,41.023,40.009
6w4hpdbqt_Chlorpropamideconf2,-5.8,20.157,17.975
6w4hpdbqt_Chlorpropamideconf2,-5.8,15.772,14.849
6w4hpdbqt_Chlorpropamideconf2,-5.7,37.819,37.128
6w4hpdbqt_Chlorpropamideconf3,-6.7,0.0,0.0
6w4hpdbqt_Chlorpropamideconf3,-6.6,12.497,10.864
6w4hpdbqt_Chlorpropamideconf3,-6.5,13.645,12.582
6w4hpdbqt_Chlorpropamideconf3,-6.4,10.509,9.875
6w4hpdbqt_Chlorpropamideconf3,-6.2,6.45,4.129
6w4hpdbqt_Chlorpropamideconf3,-6.2,13.234,11.51
6w4hpdbqt_Chlorpropamideconf3,-6.1,10.254,9.262
6w4hpdbqt_Chlorpropamideconf3,-5.9,6.85,4.864
6w4hpdbqt_Chlorpropamideconf3,-5.9,27.49,25.613
6w4hpdbqt_Chlorpropamideconf4,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf4,-6.5,15.909,14.115
6w4hpdbqt_Chlorpropamideconf4,-6.5,17.225,15.469
6w4hpdbqt_Chlorpropamideconf4,-6.4,14.853,13.246
6w4hpdbqt_Chlorpropamideconf4,-6.4,12.772,12.016
6w4hpdbqt_Chlorpropamideconf4,-6.4,6.487,3.277
6w4hpdbqt_Chlorpropamideconf4,-6.2,15.072,13.394
6w4hpdbqt_Chlorpropamideconf4,-6.2,3.417,2.647
6w4hpdbqt_Chlorpropamideconf4,-6.1,15.396,13.574
6w4hpdbqt_Chlorpropamideconf5,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf5,-6.5,15.591,13.761
6w4hpdbqt_Chlorpropamideconf5,-6.4,15.765,14.035
6w4hpdbqt_Chlorpropamideconf5,-6.4,14.519,12.986
6w4hpdbqt_Chlorpropamideconf5,-6.2,12.529,11.766
6w4hpdbqt_Chlorpropamideconf5,-6.1,15.299,13.376
6w4hpdbqt_Chlorpropamideconf5,-6.0,27.977,26.45
6w4hpdbqt_Chlorpropamideconf5,-5.9,3.498,2.704
6w4hpdbqt_Chlorpropamideconf5,-5.9,15.816,13.713
6w4hpdbqt_Chlorpropamideconf6,-6.5,0.0,0.0
6w4hpdbqt_Chlorpropamideconf6,-6.4,6.763,4.096
6w4hpdbqt_Chlorpropamideconf6,-6.4,6.449,3.684
6w4hpdbqt_Chlorpropamideconf6,-6.2,2.149,1.584
6w4hpdbqt_Chlorpropamideconf6,-6.1,7.02,3.453
6w4hpdbqt_Chlorpropamideconf6,-6.1,2.703,2.076
6w4hpdbqt_Chlorpropamideconf6,-6.1,33.584,32.328
6w4hpdbqt_Chlorpropamideconf6,-6.0,22.127,19.652
6w4hpdbqt_Chlorpropamideconf6,-5.7,4.462,4.074
6w4hpdbqt_Chlorpropamideconf7,-6.5,0.0,0.0
6w4hpdbqt_Chlorpropamideconf7,-6.4,1.667,1.115
6w4hpdbqt_Chlorpropamideconf7,-6.4,7.044,4.362
6w4hpdbqt_Chlorpropamideconf7,-6.3,6.534,3.517
6w4hpdbqt_Chlorpropamideconf7,-6.2,14.104,12.952
6w4hpdbqt_Chlorpropamideconf7,-6.0,9.539,6.986
6w4hpdbqt_Chlorpropamideconf7,-5.9,3.864,2.681
6w4hpdbqt_Chlorpropamideconf7,-5.9,3.071,2.374
6w4hpdbqt_Chlorpropamideconf7,-5.8,31.063,29.222
6w4hpdbqt_Chlorpropamideconf8,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf8,-6.5,15.831,14.034
6w4hpdbqt_Chlorpropamideconf8,-6.4,6.442,3.242
6w4hpdbqt_Chlorpropamideconf8,-6.4,14.806,13.202
6w4hpdbqt_Chlorpropamideconf8,-6.4,12.664,11.923
6w4hpdbqt_Chlorpropamideconf8,-6.1,4.132,3.35
6w4hpdbqt_Chlorpropamideconf8,-5.9,15.209,14.228
6w4hpdbqt_Chlorpropamideconf8,-5.8,15.556,14.783
6w4hpdbqt_Chlorpropamideconf8,-5.8,41.088,40.152
6w4hpdbqt_Chlorpropamideconf9,-6.6,0.0,0.0
6w4hpdbqt_Chlorpropamideconf9,-6.5,15.652,13.856
6w4hpdbqt_Chlorpropamideconf9,-6.5,15.626,13.825
6w4hpdbqt_Chlorpropamideconf9,-6.5,12.492,11.75
6w4hpdbqt_Chlorpropamideconf9,-6.3,15.808,14.088
6w4hpdbqt_Chlorpropamideconf9,-6.3,14.592,13.04
6w4hpdbqt_Chlorpropamideconf9,-6.3,15.114,13.457
6w4hpdbqt_Chlorpropamideconf9,-6.1,14.272,12.179
6w4hpdbqt_Chlorpropamideconf9,-6.0,17.217,15.1
6w4hpdbqt_Cidofovirconf1,-6.6,0.0,0.0
6w4hpdbqt_Cidofovirconf1,-6.6,2.375,1.692
6w4hpdbqt_Cidofovirconf1,-6.4,4.837,3.091
6w4hpdbqt_Cidofovirconf1,-6.2,2.544,1.966
6w4hpdbqt_Cidofovirconf1,-6.1,4.606,3.514
6w4hpdbqt_Cidofovirconf1,-6.1,12.932,11.684
6w4hpdbqt_Cidofovirconf1,-6.0,5.515,3.947
6w4hpdbqt_Cidofovirconf1,-5.9,6.401,3.991
6w4hpdbqt_Cidofovirconf1,-5.9,5.827,3.637
6w4hpdbqt_Cidofovirconf10,-6.8,0.0,0.0
6w4hpdbqt_Cidofovirconf10,-6.7,2.011,1.275
6w4hpdbqt_Cidofovirconf10,-6.6,2.017,1.459
6w4hpdbqt_Cidofovirconf10,-6.4,15.704,14.162
6w4hpdbqt_Cidofovirconf10,-6.2,1.778,1.351
6w4hpdbqt_Cidofovirconf10,-6.2,4.353,2.714
6w4hpdbqt_Cidofovirconf10,-6.0,17.267,16.134
6w4hpdbqt_Cidofovirconf10,-6.0,13.995,12.025
6w4hpdbqt_Cidofovirconf10,-6.0,13.243,11.945
6w4hpdbqt_Cidofovirconf11,-7.0,0.0,0.0
6w4hpdbqt_Cidofovirconf11,-7.0,4.636,2.857
6w4hpdbqt_Cidofovirconf11,-6.3,19.0,16.691
6w4hpdbqt_Cidofovirconf11,-6.2,6.428,3.615
6w4hpdbqt_Cidofovirconf11,-6.2,12.611,11.201
6w4hpdbqt_Cidofovirconf11,-6.1,3.865,2.497
6w4hpdbqt_Cidofovirconf11,-6.1,2.526,1.854
6w4hpdbqt_Cidofovirconf11,-6.1,4.539,3.111
6w4hpdbqt_Cidofovirconf11,-6.0,3.769,2.408
6w4hpdbqt_Cidofovirconf12,-7.0,0.0,0.0
6w4hpdbqt_Cidofovirconf12,-7.0,4.732,2.876
6w4hpdbqt_Cidofovirconf12,-6.5,5.549,3.848
6w4hpdbqt_Cidofovirconf12,-6.2,2.398,1.679
6w4hpdbqt_Cidofovirconf12,-6.2,34.914,33.134
6w4hpdbqt_Cidofovirconf12,-6.1,12.73,11.17
6w4hpdbqt_Cidofovirconf12,-6.1,6.433,3.756
6w4hpdbqt_Cidofovirconf12,-5.9,4.82,3.862
6w4hpdbqt_Cidofovirconf12,-5.9,12.551,11.093
6w4hpdbqt_Cidofovirconf13,-6.2,0.0,0.0
6w4hpdbqt_Cidofovirconf13,-6.2,13.508,12.139
6w4hpdbqt_Cidofovirconf13,-6.1,13.192,11.834
6w4hpdbqt_Cidofovirconf13,-5.7,14.051,12.298
6w4hpdbqt_Cidofovirconf13,-5.7,43.867,41.272
6w4hpdbqt_Cidofovirconf13,-5.6,42.133,39.755
6w4hpdbqt_Cidofovirconf13,-5.6,4.921,3.486
6w4hpdbqt_Cidofovirconf13,-5.6,15.029,13.608
6w4hpdbqt_Cidofovirconf13,-5.6,18.155,15.624
6w4hpdbqt_Cidofovirconf14,-6.7,0.0,0.0
6w4hpdbqt_Cidofovirconf14,-6.7,4.441,2.635
6w4hpdbqt_Cidofovirconf14,-6.2,5.038,3.33
6w4hpdbqt_Cidofovirconf14,-6.2,6.331,4.566
6w4hpdbqt_Cidofovirconf14,-6.2,4.7,2.84
6w4hpdbqt_Cidofovirconf14,-6.0,37.973,36.634
6w4hpdbqt_Cidofovirconf14,-6.0,37.707,36.648
6w4hpdbqt_Cidofovirconf14,-5.9,5.996,4.324
6w4hpdbqt_Cidofovirconf14,-5.9,13.465,11.455
6w4hpdbqt_Cidofovirconf15,-6.7,0.0,0.0
6w4hpdbqt_Cidofovirconf15,-6.6,3.968,2.131
6w4hpdbqt_Cidofovirconf15,-6.4,2.504,1.566
6w4hpdbqt_Cidofovirconf15,-6.4,2.285,1.468
6w4hpdbqt_Cidofovirconf15,-6.4,3.382,2.295
6w4hpdbqt_Cidofovirconf15,-6.3,3.331,2.443
6w4hpdbqt_Cidofovirconf15,-6.0,5.951,4.048
6w4hpdbqt_Cidofovirconf15,-6.0,5.52,3.742
6w4hpdbqt_Cidofovirconf15,-5.9,33.876,30.617
6w4hpdbqt_Cidofovirconf2,-7.0,0.0,0.0
6w4hpdbqt_Cidofovirconf2,-6.9,2.252,2.039
6w4hpdbqt_Cidofovirconf2,-6.8,2.817,2.118
6w4hpdbqt_Cidofovirconf2,-6.3,3.382,2.377
6w4hpdbqt_Cidofovirconf2,-6.3,6.698,3.83
6w4hpdbqt_Cidofovirconf2,-6.0,17.873,16.48
6w4hpdbqt_Cidofovirconf2,-6.0,3.794,2.671
6w4hpdbqt_Cidofovirconf2,-5.9,32.39,31.034
6w4hpdbqt_Cidofovirconf2,-5.8,17.549,16.284
6w4hpdbqt_Cidofovirconf3,-6.8,0.0,0.0
6w4hpdbqt_Cidofovirconf3,-6.5,2.175,1.382
6w4hpdbqt_Cidofovirconf3,-6.5,4.5,2.922
6w4hpdbqt_Cidofovirconf3,-6.4,15.783,14.225
6w4hpdbqt_Cidofovirconf3,-6.3,1.947,1.495
6w4hpdbqt_Cidofovirconf3,-6.1,6.378,4.025
6w4hpdbqt_Cidofovirconf3,-6.0,33.933,32.656
6w4hpdbqt_Cidofovirconf3,-5.9,18.264,17.15
6w4hpdbqt_Cidofovirconf3,-5.9,17.226,16.158
6w4hpdbqt_Cidofovirconf4,-6.9,0.0,0.0
6w4hpdbqt_Cidofovirconf4,-6.8,2.292,1.989
6w4hpdbqt_Cidofovirconf4,-6.5,6.533,4.145
6w4hpdbqt_Cidofovirconf4,-6.4,4.402,2.81
6w4hpdbqt_Cidofovirconf4,-6.3,2.654,2.018
6w4hpdbqt_Cidofovirconf4,-6.2,4.632,3.364
6w4hpdbqt_Cidofovirconf4,-6.1,4.9,3.524
6w4hpdbqt_Cidofovirconf4,-6.1,16.854,14.576
6w4hpdbqt_Cidofovirconf4,-6.0,12.901,11.573
6w4hpdbqt_Cidofovirconf5,-6.6,0.0,0.0
6w4hpdbqt_Cidofovirconf5,-6.6,3.937,2.09
6w4hpdbqt_Cidofovirconf5,-6.5,2.382,1.721
6w4hpdbqt_Cidofovirconf5,-6.5,4.681,3.009
6w4hpdbqt_Cidofovirconf5,-6.5,2.014,1.605
6w4hpdbqt_Cidofovirconf5,-6.4,3.623,2.923
6w4hpdbqt_Cidofovirconf5,-6.3,6.102,4.134
6w4hpdbqt_Cidofovirconf5,-6.3,2.299,1.634
6w4hpdbqt_Cidofovirconf5,-6.3,13.002,11.673
6w4hpdbqt_Cidofovirconf6,-7.1,0.0,0.0
6w4hpdbqt_Cidofovirconf6,-6.6,2.182,1.781
6w4hpdbqt_Cidofovirconf6,-6.4,5.275,2.784
6w4hpdbqt_Cidofovirconf6,-6.3,13.235,11.484
6w4hpdbqt_Cidofovirconf6,-6.3,4.55,3.215
6w4hpdbqt_Cidofovirconf6,-6.2,6.481,4.303
6w4hpdbqt_Cidofovirconf6,-6.1,2.853,2.108
6w4hpdbqt_Cidofovirconf6,-6.0,16.372,14.851
6w4hpdbqt_Cidofovirconf6,-6.0,10.924,9.522
6w4hpdbqt_Cidofovirconf7,-6.7,0.0,0.0
6w4hpdbqt_Cidofovirconf7,-6.0,17.309,16.122
6w4hpdbqt_Cidofovirconf7,-6.0,4.86,2.976
6w4hpdbqt_Cidofovirconf7,-5.8,5.745,4.005
6w4hpdbqt_Cidofovirconf7,-5.7,36.862,35.777
6w4hpdbqt_Cidofovirconf7,-5.7,16.537,15.169
6w4hpdbqt_Cidofovirconf7,-5.7,15.051,13.765
6w4hpdbqt_Cidofovirconf7,-5.7,2.438,1.928
6w4hpdbqt_Cidofovirconf7,-5.7,30.928,28.795
6w4hpdbqt_Cidofovirconf8,-6.9,0.0,0.0
6w4hpdbqt_Cidofovirconf8,-6.8,4.737,2.929
6w4hpdbqt_Cidofovirconf8,-6.4,16.537,14.531
6w4hpdbqt_Cidofovirconf8,-6.3,13.288,11.684
6w4hpdbqt_Cidofovirconf8,-6.2,2.409,1.737
6w4hpdbqt_Cidofovirconf8,-6.1,5.684,3.392
6w4hpdbqt_Cidofovirconf8,-6.1,3.34,2.672
6w4hpdbqt_Cidofovirconf8,-6.1,19.221,16.836
6w4hpdbqt_Cidofovirconf8,-6.0,34.749,32.753
6w4hpdbqt_Cidofovirconf9,-6.8,0.0,0.0
6w4hpdbqt_Cidofovirconf9,-6.7,2.019,1.299
6w4hpdbqt_Cidofovirconf9,-6.7,3.177,2.151
6w4hpdbqt_Cidofovirconf9,-6.6,4.644,2.839
6w4hpdbqt_Cidofovirconf9,-6.3,3.649,2.528
6w4hpdbqt_Cidofovirconf9,-6.2,2.858,1.927
6w4hpdbqt_Cidofovirconf9,-6.2,1.96,1.53
6w4hpdbqt_Cidofovirconf9,-6.0,6.423,4.113
6w4hpdbqt_Cidofovirconf9,-5.9,33.637,30.453
6w4hpdbqt_Cimetidineconf1,-6.5,0.0,0.0
6w4hpdbqt_Cimetidineconf1,-6.5,2.585,2.043
6w4hpdbqt_Cimetidineconf1,-6.3,2.075,1.517
6w4hpdbqt_Cimetidineconf1,-6.3,2.826,1.771
6w4hpdbqt_Cimetidineconf1,-6.2,3.328,1.742
6w4hpdbqt_Cimetidineconf1,-6.1,7.401,3.769
6w4hpdbqt_Cimetidineconf1,-6.1,12.828,11.024
6w4hpdbqt_Cimetidineconf1,-6.0,9.105,5.26
6w4hpdbqt_Cimetidineconf1,-5.8,2.821,2.078
6w4hpdbqt_Cimetidineconf10,-6.6,0.0,0.0
6w4hpdbqt_Cimetidineconf10,-6.6,3.363,2.403
6w4hpdbqt_Cimetidineconf10,-6.5,2.736,2.185
6w4hpdbqt_Cimetidineconf10,-6.5,3.573,2.634
6w4hpdbqt_Cimetidineconf10,-6.4,2.733,2.035
6w4hpdbqt_Cimetidineconf10,-6.1,2.355,1.457
6w4hpdbqt_Cimetidineconf10,-6.0,3.494,2.231
6w4hpdbqt_Cimetidineconf10,-5.9,4.899,3.513
6w4hpdbqt_Cimetidineconf10,-5.8,37.143,35.814
6w4hpdbqt_Cimetidineconf11,-6.7,0.0,0.0
6w4hpdbqt_Cimetidineconf11,-6.7,2.315,1.336
6w4hpdbqt_Cimetidineconf11,-6.6,2.018,1.28
6w4hpdbqt_Cimetidineconf11,-6.3,3.359,2.347
6w4hpdbqt_Cimetidineconf11,-6.3,2.699,1.981
6w4hpdbqt_Cimetidineconf11,-6.0,3.853,2.525
6w4hpdbqt_Cimetidineconf11,-6.0,3.365,1.944
6w4hpdbqt_Cimetidineconf11,-5.9,8.636,5.597
6w4hpdbqt_Cimetidineconf11,-5.9,3.987,2.362
6w4hpdbqt_Cimetidineconf12,-6.8,0.0,0.0
6w4hpdbqt_Cimetidineconf12,-6.7,2.307,1.353
6w4hpdbqt_Cimetidineconf12,-6.6,2.525,2.028
6w4hpdbqt_Cimetidineconf12,-6.6,3.375,2.687
6w4hpdbqt_Cimetidineconf12,-6.5,3.006,2.217
6w4hpdbqt_Cimetidineconf12,-6.4,2.675,1.882
6w4hpdbqt_Cimetidineconf12,-6.3,17.18,14.543
6w4hpdbqt_Cimetidineconf12,-6.3,3.023,1.962
6w4hpdbqt_Cimetidineconf12,-6.1,3.502,1.962
6w4hpdbqt_Cimetidineconf13,-6.7,0.0,0.0
6w4hpdbqt_Cimetidineconf13,-6.5,3.578,2.665
6w4hpdbqt_Cimetidineconf13,-6.4,16.904,13.931
6w4hpdbqt_Cimetidineconf13,-6.3,4.249,2.868
6w4hpdbqt_Cimetidineconf13,-6.0,6.423,3.731
6w4hpdbqt_Cimetidineconf13,-5.9,3.439,1.734
6w4hpdbqt_Cimetidineconf13,-5.9,3.617,2.122
6w4hpdbqt_Cimetidineconf13,-5.9,6.352,2.797
6w4hpdbqt_Cimetidineconf13,-5.7,13.377,11.357
6w4hpdbqt_Cimetidineconf14,-6.9,0.0,0.0
6w4hpdbqt_Cimetidineconf14,-6.8,2.191,1.511
6w4hpdbqt_Cimetidineconf14,-6.7,17.019,12.802
6w4hpdbqt_Cimetidineconf14,-6.6,2.669,2.189
6w4hpdbqt_Cimetidineconf14,-6.6,2.568,1.663
6w4hpdbqt_Cimetidineconf14,-6.5,3.021,2.14
6w4hpdbqt_Cimetidineconf14,-6.4,17.329,14.08
6w4hpdbqt_Cimetidineconf14,-6.3,4.104,3.164
6w4hpdbqt_Cimetidineconf14,-6.3,3.809,2.852
6w4hpdbqt_Cimetidineconf15,-6.9,0.0,0.0
6w4hpdbqt_Cimetidineconf15,-6.6,2.297,1.33
6w4hpdbqt_Cimetidineconf15,-6.6,16.509,13.846
6w4hpdbqt_Cimetidineconf15,-6.3,2.91,2.286
6w4hpdbqt_Cimetidineconf15,-6.2,3.503,2.561
6w4hpdbqt_Cimetidineconf15,-6.1,3.039,2.528
6w4hpdbqt_Cimetidineconf15,-5.9,32.691,30.396
6w4hpdbqt_Cimetidineconf15,-5.8,34.049,31.626
6w4hpdbqt_Cimetidineconf15,-5.8,31.895,29.793
6w4hpdbqt_Cimetidineconf2,-6.8,0.0,0.0
6w4hpdbqt_Cimetidineconf2,-6.6,2.165,1.574
6w4hpdbqt_Cimetidineconf2,-6.5,2.815,1.582
6w4hpdbqt_Cimetidineconf2,-6.5,4.178,3.037
6w4hpdbqt_Cimetidineconf2,-6.4,4.071,2.514
6w4hpdbqt_Cimetidineconf2,-6.4,3.395,2.724
6w4hpdbqt_Cimetidineconf2,-6.3,3.249,2.2
6w4hpdbqt_Cimetidineconf2,-6.0,3.56,1.816
6w4hpdbqt_Cimetidineconf2,-5.8,2.247,0.801
6w4hpdbqt_Cimetidineconf3,-6.7,0.0,0.0
6w4hpdbqt_Cimetidineconf3,-6.5,3.023,2.003
6w4hpdbqt_Cimetidineconf3,-6.4,7.09,1.765
6w4hpdbqt_Cimetidineconf3,-6.4,7.091,1.774
6w4hpdbqt_Cimetidineconf3,-6.3,4.221,3.326
6w4hpdbqt_Cimetidineconf3,-6.2,2.226,1.656
6w4hpdbqt_Cimetidineconf3,-6.2,2.718,1.558
6w4hpdbqt_Cimetidineconf3,-6.0,3.453,2.015
6w4hpdbqt_Cimetidineconf3,-5.9,5.332,3.193
6w4hpdbqt_Cimetidineconf4,-6.6,0.0,0.0
6w4hpdbqt_Cimetidineconf4,-6.4,3.48,2.493
6w4hpdbqt_Cimetidineconf4,-6.3,3.21,2.021
6w4hpdbqt_Cimetidineconf4,-6.2,3.176,2.054
6w4hpdbqt_Cimetidineconf4,-6.0,5.047,3.371
6w4hpdbqt_Cimetidineconf4,-5.9,13.17,11.228
6w4hpdbqt_Cimetidineconf4,-5.8,8.501,5.63
6w4hpdbqt_Cimetidineconf4,-5.8,37.712,35.803
6w4hpdbqt_Cimetidineconf4,-5.7,4.839,3.393
6w4hpdbqt_Cimetidineconf5,-6.7,0.0,0.0
6w4hpdbqt_Cimetidineconf5,-6.6,2.403,1.902
6w4hpdbqt_Cimetidineconf5,-6.4,3.146,2.318
6w4hpdbqt_Cimetidineconf5,-6.4,4.067,2.453
6w4hpdbqt_Cimetidineconf5,-6.3,4.563,3.208
6w4hpdbqt_Cimetidineconf5,-6.3,3.17,1.93
6w4hpdbqt_Cimetidineconf5,-6.2,13.819,11.51
6w4hpdbqt_Cimetidineconf5,-6.1,3.505,2.35
6w4hpdbqt_Cimetidineconf5,-6.1,16.987,14.156
6w4hpdbqt_Cimetidineconf6,-6.6,0.0,0.0
6w4hpdbqt_Cimetidineconf6,-6.5,2.217,1.835
6w4hpdbqt_Cimetidineconf6,-6.3,2.879,1.666
6w4hpdbqt_Cimetidineconf6,-6.0,3.788,2.02
6w4hpdbqt_Cimetidineconf6,-5.8,6.359,3.825
6w4hpdbqt_Cimetidineconf6,-5.8,5.788,2.25
6w4hpdbqt_Cimetidineconf6,-5.6,6.041,3.68
6w4hpdbqt_Cimetidineconf6,-5.6,7.169,3.006
6w4hpdbqt_Cimetidineconf6,-5.6,2.807,2.153
6w4hpdbqt_Cimetidineconf7,-6.8,0.0,0.0
6w4hpdbqt_Cimetidineconf7,-6.7,2.318,1.326
6w4hpdbqt_Cimetidineconf7,-6.6,3.221,2.761
6w4hpdbqt_Cimetidineconf7,-6.6,6.634,2.876
6w4hpdbqt_Cimetidineconf7,-6.3,2.616,1.947
6w4hpdbqt_Cimetidineconf7,-6.3,3.12,2.371
6w4hpdbqt_Cimetidineconf7,-6.2,3.05,1.958
6w4hpdbqt_Cimetidineconf7,-6.2,13.636,11.35
6w4hpdbqt_Cimetidineconf7,-6.1,3.818,2.835
6w4hpdbqt_Cimetidineconf8,-6.6,0.0,0.0
